geoid,state,county,tract,blockgrp,lat,lng,loc_id
1.70318E+14,17,31,832300,1,41.9241,-87.6763,22179
1.70311E+14,17,31,81800,2,41.888,-87.6368,22180
1.70311E+14,17,31,81300,6,41.8972,-87.6236,22181
1.70311E+14,17,31,70101,3,41.9261,-87.6388,22182
1.70311E+14,17,31,81403,3,41.8921,-87.6206,22183
1.70313E+14,17,31,280100,1,41.8834,-87.6414,22184
1.70313E+14,17,31,330102,2,41.8643,-87.6238,22185
1.70313E+14,17,31,280100,1,41.8833,-87.6411,22186
1.70313E+14,17,31,280100,1,41.8833,-87.6412,22187
1.70311E+14,17,31,81403,3,41.8919,-87.6212,22188
1.70311E+14,17,31,71500,6,41.9158,-87.6346,22189
1.70313E+14,17,31,330102,2,41.8643,-87.6236,22190
1.70311E+14,17,31,81403,3,41.892,-87.6205,22191
1.70311E+14,17,31,81403,3,41.892,-87.6208,22192
1.70313E+14,17,31,330102,2,41.8644,-87.6236,22193
1.70313E+14,17,31,280100,1,41.8834,-87.6413,22194
1.70311E+14,17,31,62600,1,41.9361,-87.6699,22195
1.70313E+14,17,31,330102,2,41.8642,-87.6237,22196
1.70312E+14,17,31,242600,2,41.9003,-87.6967,22197
1.70313E+14,17,31,280100,1,41.8835,-87.6413,22198
1.70313E+14,17,31,280100,1,41.8835,-87.6411,22199
1.70311E+14,17,31,81401,1,41.8943,-87.6233,22200
1.70311E+14,17,31,81000,2,41.8992,-87.6299,22201
1.70313E+14,17,31,280100,1,41.8825,-87.6409,22202
1.70313E+14,17,31,280100,1,41.8819,-87.6417,22203
1.70313E+14,17,31,280100,1,41.8823,-87.6414,22204
1.70311E+14,17,31,81402,2,41.8931,-87.617,22205
1.70311E+14,17,31,81402,2,41.893,-87.6169,22206
1.70313E+14,17,31,320102,1,41.8864,-87.6219,22207
1.70313E+14,17,31,320102,1,41.8868,-87.6224,22208
1.70313E+14,17,31,320102,1,41.8868,-87.6222,22209
1.70311E+14,17,31,81402,2,41.8932,-87.6171,22210
1.70311E+14,17,31,81402,1,41.8926,-87.6175,22211
1.70311E+14,17,31,81402,2,41.893,-87.6171,22212
1.70311E+14,17,31,81402,2,41.8928,-87.6169,22213
1.70313E+14,17,31,281900,1,41.8779,-87.644,22214
1.70311E+14,17,31,81402,2,41.8927,-87.6168,22215
1.70311E+14,17,31,81402,2,41.8928,-87.6171,22216
1.70318E+14,17,31,839100,2,41.8796,-87.6347,22217
1.70311E+14,17,31,81402,2,41.8931,-87.6171,22218
1.70313E+14,17,31,320102,1,41.8868,-87.622,22219
1.70313E+14,17,31,320102,1,41.8867,-87.6218,22220
1.70313E+14,17,31,310200,2,41.8576,-87.646,22221
1.70313E+14,17,31,310200,2,41.8575,-87.6461,22222
1.70313E+14,17,31,310200,2,41.8575,-87.6462,22223
1.70313E+14,17,31,310200,2,41.8576,-87.6461,22224
1.70313E+14,17,31,310200,2,41.8577,-87.646,22225
1.70318E+14,17,31,839100,2,41.8775,-87.6352,22226
1.70318E+14,17,31,839100,2,41.8771,-87.6347,22227
1.70318E+14,17,31,839100,2,41.8774,-87.6353,22228
1.70313E+14,17,31,310200,2,41.8576,-87.6462,22229
1.70312E+14,17,31,243500,2,41.8914,-87.6484,22230
1.70318E+14,17,31,842200,1,41.8979,-87.6431,22231
1.70318E+14,17,31,842200,1,41.8977,-87.6431,22232
1.70311E+14,17,31,81900,1,41.8976,-87.6429,22233
1.70313E+14,17,31,281900,3,41.8815,-87.6391,22234
1.70312E+14,17,31,243500,2,41.8917,-87.6483,22235
1.70313E+14,17,31,320600,1,41.8727,-87.624,22236
1.70312E+14,17,31,243500,2,41.8915,-87.6483,22237
1.70313E+14,17,31,281900,3,41.8817,-87.6396,22238
1.70318E+14,17,31,842200,1,41.8975,-87.6431,22239
1.70313E+14,17,31,320600,1,41.8727,-87.6237,22240
1.70313E+14,17,31,320600,1,41.8724,-87.624,22241
1.70316E+14,17,31,600600,1,41.8418,-87.6574,22242
1.70318E+14,17,31,842200,1,41.898,-87.6433,22243
1.70318E+14,17,31,842200,1,41.8975,-87.6434,22244
1.70311E+14,17,31,81900,1,41.8977,-87.6429,22245
1.70318E+14,17,31,842200,1,41.8976,-87.6431,22246
1.70318E+14,17,31,842200,1,41.8976,-87.6432,22247
1.70312E+14,17,31,243500,2,41.8915,-87.6484,22248
1.70318E+14,17,31,842200,1,41.8979,-87.6432,22249
1.70318E+14,17,31,842200,1,41.8978,-87.6431,22250
1.70313E+14,17,31,320600,1,41.8723,-87.624,22251
1.70311E+14,17,31,81401,2,41.896,-87.6202,22252
1.70311E+14,17,31,81403,1,41.8904,-87.622,22253
1.70311E+14,17,31,81600,1,41.894,-87.6294,22254
1.70313E+14,17,31,281900,1,41.8784,-87.6413,22255
1.70311E+14,17,31,81403,1,41.8907,-87.6221,22256
1.70311E+14,17,31,81600,2,41.8941,-87.629,22257
1.70311E+14,17,31,81900,1,41.8977,-87.6428,22258
1.70318E+14,17,31,842200,1,41.8978,-87.6432,22259
1.70313E+14,17,31,320600,1,41.8725,-87.624,22260
1.70318E+14,17,31,832300,1,41.9164,-87.6668,22261
1.70313E+14,17,31,320101,3,41.8868,-87.6128,22262
1.70318E+14,17,31,841000,1,41.8514,-87.619,22263
1.70311E+14,17,31,81600,2,41.8941,-87.6293,22264
1.70313E+14,17,31,281900,1,41.8784,-87.6414,22265
1.70311E+14,17,31,81401,2,41.8958,-87.6202,22266
1.70311E+14,17,31,81600,2,41.8941,-87.6294,22267
1.70313E+14,17,31,283800,2,41.8613,-87.6565,22268
1.70311E+14,17,31,81900,1,41.8975,-87.6429,22269
1.70318E+14,17,31,841000,1,41.8516,-87.6188,22270
1.70311E+14,17,31,81600,1,41.894,-87.6292,22271
1.70311E+14,17,31,81600,1,41.894,-87.629,22272
1.70311E+14,17,31,81401,2,41.8956,-87.62,22273
1.70318E+14,17,31,841000,1,41.8517,-87.6191,22274
1.70311E+14,17,31,81402,1,41.8919,-87.6172,22275
1.70312E+14,17,31,243500,2,41.8916,-87.6483,22276
1.70313E+14,17,31,281900,1,41.8784,-87.6412,22277
1.70312E+14,17,31,241400,1,41.9093,-87.6777,22278
1.70313E+14,17,31,320600,2,41.8726,-87.6242,22279
1.70313E+14,17,31,320600,2,41.8725,-87.6243,22280
1.70313E+14,17,31,320600,1,41.8725,-87.6238,22281
1.70312E+14,17,31,243500,2,41.8915,-87.6482,22282
1.70311E+14,17,31,81600,2,41.8941,-87.6292,22283
1.70311E+14,17,31,81600,1,41.8939,-87.6292,22284
1.70313E+14,17,31,281900,1,41.8782,-87.6412,22285
1.70311E+14,17,31,81403,1,41.8906,-87.622,22286
1.70311E+14,17,31,81403,1,41.8906,-87.6217,22287
1.70312E+14,17,31,221100,2,41.92,-87.71,22288
1.70318E+14,17,31,841900,1,41.87,-87.65,22289
1.70318E+14,17,31,832200,2,41.92,-87.68,22290
1.70312E+14,17,31,220602,1,41.93,-87.71,22291
1.70312E+14,17,31,200402,2,41.92,-87.73,22292
1.70316E+14,17,31,590500,1,41.83,-87.68,22293
1.70312E+14,17,31,220901,1,41.92,-87.72,22294
1.70313E+14,17,31,283800,2,41.8624,-87.6512,22295
1.70313E+14,17,31,283800,2,41.8625,-87.6512,22296
1.70312E+14,17,31,200401,1,41.92,-87.74,22297
1.70312E+14,17,31,200200,2,41.9279,-87.7359,22298
1.70318E+14,17,31,833000,1,41.8821,-87.6493,22299
1.70318E+14,17,31,841900,1,41.876,-87.6407,22300
1.70318E+14,17,31,839100,2,41.8778,-87.6354,22301
1.70318E+14,17,31,841100,4,41.85,-87.63,22302
1.70318E+14,17,31,842300,1,41.9,-87.66,22303
1.70318E+14,17,31,841900,2,41.86,-87.65,22304
1.70312E+14,17,31,160700,3,41.95,-87.7,22305
1.70318E+14,17,31,841300,1,41.85,-87.68,22306
1.70318E+14,17,31,841000,1,41.8514,-87.6191,22307
1.70313E+14,17,31,320102,1,41.887,-87.6259,22308
1.70313E+14,17,31,320102,1,41.886,-87.6247,22309
1.70312E+14,17,31,243200,1,41.8955,-87.6721,22310
1.70312E+14,17,31,242100,3,41.8996,-87.6685,22311
1.70311E+14,17,31,70300,1,41.9293,-87.6492,22312
1.70311E+14,17,31,80201,1,41.9079,-87.6316,22313
1.70313E+14,17,31,320102,1,41.8869,-87.6261,22314
1.70311E+14,17,31,81700,2,41.8948,-87.6325,22315
1.70313E+14,17,31,320102,1,41.8862,-87.6247,22316
1.7031E+14,17,31,30703,1,41.9783,-87.6598,22317
1.70318E+14,17,31,839100,2,41.8749,-87.6332,22318
1.70318E+14,17,31,839100,2,41.875,-87.6329,22319
1.70311E+14,17,31,81800,1,41.8951,-87.6342,22320
1.70311E+14,17,31,81403,1,41.8904,-87.6183,22321
1.70311E+14,17,31,81403,1,41.8905,-87.6183,22322
1.70311E+14,17,31,81403,1,41.891,-87.6187,22323
1.70311E+14,17,31,81403,1,41.8908,-87.6182,22324
1.70313E+14,17,31,310500,1,41.8552,-87.6541,22325
1.70312E+14,17,31,220400,2,41.932,-87.7012,22326
1.70318E+14,17,31,839100,2,41.8786,-87.6346,22327
1.70318E+14,17,31,839100,2,41.8777,-87.6355,22328
1.70313E+14,17,31,320102,1,41.8863,-87.6247,22329
1.70313E+14,17,31,320102,1,41.8867,-87.6261,22330
1.70313E+14,17,31,320102,1,41.8859,-87.6245,22331
1.70313E+14,17,31,320102,1,41.8859,-87.6254,22332
1.70313E+14,17,31,320102,1,41.8862,-87.6238,22333
1.70311E+14,17,31,81600,2,41.8965,-87.6285,22334
1.70311E+14,17,31,71400,4,41.924,-87.6359,22335
1.70314E+14,17,31,410700,1,41.7995,-87.5947,22336
1.70311E+14,17,31,81100,2,41.8971,-87.6284,22337
1.7031E+14,17,31,20801,4,41.9902,-87.6933,22338
1.70311E+14,17,31,81201,2,41.8974,-87.6281,22339
1.70311E+14,17,31,81600,2,41.8966,-87.6288,22340
1.70318E+14,17,31,832600,1,41.9138,-87.6488,22341
1.70318E+14,17,31,832600,1,41.9138,-87.6487,22342
1.70318E+14,17,31,832600,3,41.9139,-87.6489,22343
1.70311E+14,17,31,81600,2,41.8966,-87.6285,22344
1.70311E+14,17,31,81100,2,41.8969,-87.6283,22345
1.70311E+14,17,31,60100,1,41.9616,-87.6662,22346
1.70312E+14,17,31,243200,2,41.8898,-87.6715,22347
1.7031E+14,17,31,40201,3,41.97,-87.69,22348
1.70313E+14,17,31,330101,1,41.86,-87.62,22349
1.70311E+14,17,31,80202,2,41.9078,-87.6319,22350
1.70311E+14,17,31,80201,1,41.908,-87.6317,22351
1.70311E+14,17,31,80201,1,41.9079,-87.6315,22352
1.70311E+14,17,31,80201,1,41.9079,-87.6318,22353
1.70313E+14,17,31,281900,1,41.8785,-87.6411,22354
1.70313E+14,17,31,320102,1,41.887,-87.6263,22355
1.70313E+14,17,31,320102,1,41.8858,-87.6248,22356
1.70318E+14,17,31,839100,2,41.8751,-87.633,22357
1.70311E+14,17,31,81700,1,41.895,-87.6324,22358
1.70311E+14,17,31,81700,1,41.8949,-87.6321,22359
1.70313E+14,17,31,320102,1,41.8864,-87.6246,22360
1.70317E+14,17,31,670600,2,41.78,-87.67,22361
1.70316E+14,17,31,590700,1,41.83,-87.67,22362
1.7031E+14,17,31,31100,2,41.97,-87.66,22363
1.70318E+14,17,31,831100,1,41.94,-87.71,22364
1.70313E+14,17,31,301200,1,41.85,-87.69,22365
1.70318E+14,17,31,830700,1,41.96,-87.66,22366
1.70312E+14,17,31,160501,1,41.96,-87.71,22367
1.70318E+14,17,31,839200,2,41.84,-87.62,22368
1.70318E+14,17,31,841900,2,41.87,-87.64,22369
1.70311E+14,17,31,81403,1,41.891,-87.6182,22370
1.70311E+14,17,31,81403,1,41.8904,-87.6181,22371
1.70311E+14,17,31,81403,1,41.8905,-87.6182,22372
1.70311E+14,17,31,81800,1,41.8948,-87.6343,22373
1.70311E+14,17,31,81403,1,41.8907,-87.6183,22374
1.70312E+14,17,31,243000,1,41.8957,-87.6771,22375
1.70311E+14,17,31,120300,5,41.99,-87.74,22376
1.70318E+14,17,31,838100,2,41.88,-87.67,22377
1.70318E+14,17,31,832600,3,41.9138,-87.6527,22378
1.70314E+14,17,31,390300,2,41.8164,-87.6066,22379
1.70311E+14,17,31,81800,2,41.8895,-87.6368,22380
1.70311E+14,17,31,81800,2,41.8899,-87.6369,22381
1.70311E+14,17,31,81800,2,41.8899,-87.6368,22382
1.70311E+14,17,31,81800,2,41.8898,-87.6365,22383
1.70311E+14,17,31,81800,2,41.89,-87.6369,22384
1.70312E+14,17,31,220701,1,41.9246,-87.7213,22385
1.70311E+14,17,31,81600,2,41.8965,-87.6288,22386
1.70318E+14,17,31,841900,2,41.8648,-87.6471,22387
1.70318E+14,17,31,842200,1,41.9073,-87.6556,22388
1.70318E+14,17,31,830700,4,41.9651,-87.6584,22389
1.70318E+14,17,31,841900,2,41.8648,-87.647,22390
1.70318E+14,17,31,841900,2,41.8649,-87.6472,22391
1.70313E+14,17,31,320400,1,41.8795,-87.6258,22392
1.70311E+14,17,31,81700,2,41.8948,-87.6322,22393
1.70318E+14,17,31,839100,2,41.8752,-87.6331,22394
1.70311E+14,17,31,81800,1,41.8947,-87.6345,22395
1.70311E+14,17,31,81403,1,41.8905,-87.6179,22396
1.70311E+14,17,31,81403,1,41.8903,-87.6184,22397
1.70311E+14,17,31,80300,1,41.9068,-87.6353,22398
1.70311E+14,17,31,81800,1,41.8947,-87.6343,22399
1.70311E+14,17,31,80300,1,41.9067,-87.6353,22400
1.70311E+14,17,31,81403,1,41.8907,-87.6184,22401
1.70312E+14,17,31,200100,2,41.9318,-87.7372,22402
1.70311E+14,17,31,81700,2,41.8946,-87.6323,22403
1.70311E+14,17,31,81700,2,41.8943,-87.6321,22404
1.70318E+14,17,31,832900,2,41.8722,-87.6613,22405
1.70311E+14,17,31,60100,1,41.9616,-87.6664,22406
1.70311E+14,17,31,81600,2,41.8965,-87.6286,22407
1.70311E+14,17,31,81700,2,41.8946,-87.6322,22408
1.70311E+14,17,31,81800,2,41.8897,-87.6367,22409
1.70314E+14,17,31,390300,2,41.8165,-87.6067,22410
1.70311E+14,17,31,81800,2,41.8899,-87.6367,22411
1.70318E+14,17,31,842300,1,41.8963,-87.661,22412
1.70311E+14,17,31,81800,2,41.89,-87.6368,22413
1.70313E+14,17,31,320102,1,41.8854,-87.6242,22414
1.70311E+14,17,31,50800,1,41.9433,-87.6798,22415
1.70312E+14,17,31,190800,1,41.93,-87.75,22416
1.70318E+14,17,31,842600,2,41.81,-87.65,22417
1.70316E+14,17,31,600700,2,41.84,-87.66,22418
1.70315E+14,17,31,490500,2,41.72,-87.62,22419
1.70314E+14,17,31,400300,1,41.7915,-87.6079,22420
1.70318E+14,17,31,838000,1,41.88,-87.68,22421
1.7031E+14,17,31,20400,1,42.01,-87.69,22422
1.70311E+14,17,31,81100,2,41.8968,-87.6288,22423
1.70313E+14,17,31,330200,2,41.86,-87.63,22424
1.70312E+14,17,31,221400,2,41.9226,-87.6972,22425
1.70313E+14,17,31,320400,1,41.882,-87.6251,22426
1.70312E+14,17,31,160800,1,41.95,-87.71,22427
1.70312E+14,17,31,220702,1,41.93,-87.72,22428
1.70316E+14,17,31,611700,1,41.8,-87.67,22429
1.70312E+14,17,31,240900,1,41.903,-87.6976,22430
1.70312E+14,17,31,161300,3,41.94,-87.73,22431
1.70314E+14,17,31,400300,1,41.7915,-87.6077,22432
1.70312E+14,17,31,243000,1,41.8924,-87.677,22433
1.70318E+14,17,31,839000,1,41.8728,-87.6338,22434
1.70312E+14,17,31,243100,2,41.8925,-87.6769,22435
1.70312E+14,17,31,240900,1,41.91,-87.7,22436
1.70318E+14,17,31,839000,1,41.8729,-87.6338,22437
1.70318E+14,17,31,843200,2,41.8579,-87.6408,22438
1.70312E+14,17,31,243000,1,41.8925,-87.677,22439
1.70318E+14,17,31,839000,1,41.8727,-87.6337,22440
1.70318E+14,17,31,839000,1,41.8727,-87.6339,22441
1.70318E+14,17,31,838300,2,41.9029,-87.6346,22442
1.70318E+14,17,31,838300,2,41.9032,-87.6347,22443
1.70311E+14,17,31,81800,2,41.888,-87.637,22444
1.70311E+14,17,31,81000,4,41.903,-87.6344,22445
1.70318E+14,17,31,842200,1,41.9106,-87.6531,22446
1.70318E+14,17,31,838300,2,41.9031,-87.6348,22447
1.70318E+14,17,31,838300,2,41.903,-87.6345,22448
1.70311E+14,17,31,81000,4,41.9034,-87.6344,22449
1.70311E+14,17,31,81000,4,41.9031,-87.6344,22450
1.70311E+14,17,31,81800,2,41.8879,-87.6369,22451
1.70318E+14,17,31,838300,2,41.903,-87.6346,22452
1.70318E+14,17,31,839100,1,41.8845,-87.6319,22453
1.70318E+14,17,31,838300,2,41.9032,-87.6345,22454
1.70318E+14,17,31,838300,2,41.9031,-87.6349,22455
1.70318E+14,17,31,838300,2,41.9029,-87.6347,22456
1.70314E+14,17,31,440800,1,41.7365,-87.6012,22457
1.70311E+14,17,31,70101,3,41.9261,-87.6391,22458
1.70318E+14,17,31,839100,1,41.8843,-87.6297,22459
1.70318E+14,17,31,839100,1,41.884,-87.6302,22460
1.70311E+14,17,31,81300,6,41.8977,-87.6234,22461
1.70318E+14,17,31,833000,1,41.8855,-87.6484,22462
1.70318E+14,17,31,839100,1,41.8838,-87.6299,22463
1.70313E+14,17,31,282700,1,41.8686,-87.6863,22464
1.70311E+14,17,31,81300,6,41.8974,-87.6228,22465
1.70313E+14,17,31,282700,1,41.8687,-87.6863,22466
1.70313E+14,17,31,280100,1,41.8834,-87.6416,22467
1.70311E+14,17,31,81403,3,41.8918,-87.6205,22468
1.70313E+14,17,31,280100,1,41.8833,-87.6415,22469
1.70318E+14,17,31,839000,2,41.8708,-87.6311,22470
1.70313E+14,17,31,330102,3,41.8641,-87.6238,22471
1.70312E+14,17,31,191100,3,41.9173,-87.7498,22472
1.70313E+14,17,31,330102,3,41.8641,-87.6236,22473
1.70311E+14,17,31,71500,6,41.9158,-87.6347,22474
1.70312E+14,17,31,242600,2,41.9003,-87.6968,22475
1.70313E+14,17,31,330102,2,41.8643,-87.6237,22476
1.70313E+14,17,31,330102,2,41.8644,-87.6238,22477
1.70313E+14,17,31,330102,2,41.8642,-87.6238,22478
1.70313E+14,17,31,280100,1,41.8832,-87.6412,22479
1.70312E+14,17,31,242600,2,41.9003,-87.6966,22480
1.70311E+14,17,31,81403,3,41.892,-87.6203,22481
1.70313E+14,17,31,280100,1,41.8831,-87.6413,22482
1.70311E+14,17,31,71500,6,41.9157,-87.6347,22483
1.70313E+14,17,31,330102,3,41.8641,-87.6239,22484
1.70313E+14,17,31,280100,1,41.8836,-87.6413,22485
1.70313E+14,17,31,330102,2,41.8644,-87.6237,22486
1.70312E+14,17,31,240900,1,41.9003,-87.6969,22487
1.70311E+14,17,31,60200,1,41.9615,-87.6715,22488
1.70311E+14,17,31,81403,3,41.8919,-87.6207,22489
1.70311E+14,17,31,81403,3,41.8919,-87.6204,22490
1.70311E+14,17,31,81403,1,41.8918,-87.62,22491
1.70318E+14,17,31,833100,4,41.8776,-87.6492,22492
1.70318E+14,17,31,833100,1,41.8778,-87.6496,22493
1.70318E+14,17,31,833000,1,41.882,-87.6491,22494
1.70318E+14,17,31,833000,1,41.882,-87.649,22495
1.70311E+14,17,31,140200,1,41.972,-87.7089,22496
1.70311E+14,17,31,140200,1,41.9721,-87.7089,22497
1.70313E+14,17,31,320102,1,41.8868,-87.6228,22498
1.70313E+14,17,31,320102,1,41.8871,-87.6221,22499
1.70313E+14,17,31,320102,1,41.8865,-87.6219,22500
1.70311E+14,17,31,81402,1,41.8925,-87.6171,22501
1.70313E+14,17,31,281900,3,41.8817,-87.6393,22502
1.70312E+14,17,31,243500,2,41.8918,-87.6484,22503
1.70314E+14,17,31,410700,1,41.7954,-87.5964,22504
1.7031E+14,17,31,40402,2,41.9756,-87.6794,22505
1.70318E+14,17,31,839100,2,41.8778,-87.6353,22506
1.70318E+14,17,31,839100,2,41.8776,-87.635,22507
1.7031E+14,17,31,40402,2,41.9757,-87.6794,22508
1.70311E+14,17,31,81403,1,41.8903,-87.6222,22509
1.70311E+14,17,31,81403,1,41.8902,-87.6219,22510
1.70311E+14,17,31,81600,2,41.8942,-87.6291,22511
1.70311E+14,17,31,81600,1,41.8939,-87.6294,22512
1.70311E+14,17,31,81600,2,41.8943,-87.6294,22513
1.70318E+14,17,31,832300,1,41.9165,-87.6667,22514
1.70318E+14,17,31,832300,1,41.9165,-87.6668,22515
1.70313E+14,17,31,281900,1,41.8785,-87.6412,22516
1.70311E+14,17,31,81402,2,41.893,-87.6174,22517
1.70312E+14,17,31,160800,1,41.9537,-87.7091,22518
1.70313E+14,17,31,280100,1,41.8821,-87.6409,22519
1.70313E+14,17,31,281900,3,41.8816,-87.6391,22520
1.70318E+14,17,31,836200,1,41.7878,-87.5991,22521
1.70312E+14,17,31,242800,1,41.8895,-87.6881,22522
1.70318E+14,17,31,842200,1,41.8975,-87.6433,22523
1.70312E+14,17,31,243500,2,41.892,-87.6482,22524
1.70312E+14,17,31,241400,1,41.9092,-87.6779,22525
1.70311E+14,17,31,62900,3,41.9396,-87.6588,22526
1.70318E+14,17,31,836200,1,41.7879,-87.599,22527
1.70312E+14,17,31,243400,2,41.8918,-87.659,22528
1.70313E+14,17,31,320102,1,41.8868,-87.6225,22529
1.70313E+14,17,31,281900,1,41.8783,-87.6443,22530
1.70311E+14,17,31,140200,1,41.9721,-87.7088,22531
1.70316E+14,17,31,630800,3,41.7898,-87.7032,22532
1.70313E+14,17,31,320102,1,41.8865,-87.6214,22533
1.70311E+14,17,31,81402,2,41.8929,-87.6174,22534
1.70318E+14,17,31,839100,2,41.8792,-87.6369,22535
1.70318E+14,17,31,843900,1,41.7734,-87.5854,22536
1.70313E+14,17,31,281900,1,41.8781,-87.6403,22537
1.70318E+14,17,31,832300,1,41.9164,-87.6669,22538
1.70318E+14,17,31,832300,1,41.9165,-87.6669,22539
1.70313E+14,17,31,320101,3,41.8869,-87.6129,22540
1.70311E+14,17,31,81401,2,41.8958,-87.6201,22541
1.70318E+14,17,31,836200,1,41.7878,-87.599,22542
1.70312E+14,17,31,160900,1,41.9474,-87.7177,22543
1.70318E+14,17,31,842200,1,41.8974,-87.6433,22544
1.70312E+14,17,31,243500,2,41.8918,-87.6481,22545
1.70318E+14,17,31,839900,2,41.8306,-87.6561,22546
1.70312E+14,17,31,220400,1,41.9267,-87.6978,22547
1.70311E+14,17,31,81600,1,41.8939,-87.6297,22548
1.70311E+14,17,31,81401,2,41.8959,-87.6203,22549
1.70311E+14,17,31,81401,2,41.8956,-87.6203,22550
1.70313E+14,17,31,280100,1,41.8823,-87.6416,22551
1.70316E+14,17,31,630800,4,41.7866,-87.6973,22552
1.70312E+14,17,31,241400,1,41.9095,-87.6777,22553
1.70312E+14,17,31,241400,1,41.9093,-87.6778,22554
1.70313E+14,17,31,281900,1,41.8782,-87.6411,22555
1.70313E+14,17,31,281900,1,41.8783,-87.6411,22556
1.70313E+14,17,31,281900,1,41.8782,-87.6413,22557
1.70318E+14,17,31,832300,1,41.9165,-87.6666,22558
1.70311E+14,17,31,81401,2,41.8955,-87.62,22559
1.70318E+14,17,31,832300,1,41.9163,-87.6667,22560
1.70318E+14,17,31,839100,2,41.8776,-87.6354,22561
1.70318E+14,17,31,839100,2,41.8782,-87.6357,22562
1.70313E+14,17,31,281900,1,41.8783,-87.6413,22563
1.70311E+14,17,31,81401,1,41.8959,-87.6204,22564
1.70311E+14,17,31,81401,1,41.8958,-87.6205,22565
1.70311E+14,17,31,81401,2,41.8954,-87.6199,22566
1.7031E+14,17,31,31400,5,41.96,-87.64,22567
1.7031E+14,17,31,40300,3,41.97,-87.7,22568
1.70315E+14,17,31,510100,2,41.71,-87.55,22569
1.7031E+14,17,31,30900,2,41.98,-87.67,22570
1.7031E+14,17,31,30800,2,41.98,-87.66,22571
1.7031E+14,17,31,30500,2,41.99,-87.67,22572
1.7031E+14,17,31,40100,1,41.98,-87.68,22573
1.7032E+14,17,31,990000,0,41.96,-87.63,22574
1.70318E+14,17,31,843900,4,41.77,-87.57,22575
1.7031E+14,17,31,10400,3,42,-87.66,22576
1.70318E+14,17,31,836400,1,41.82,-87.6,22577
1.70316E+14,17,31,610300,3,41.81,-87.67,22578
1.70313E+14,17,31,282700,1,41.87,-87.69,22579
1.7031E+14,17,31,40202,4,41.98,-87.69,22580
1.70312E+14,17,31,150800,2,41.95,-87.75,22581
1.70316E+14,17,31,630800,2,41.79,-87.7,22582
1.70317E+14,17,31,681200,1,41.77,-87.64,22583
1.70313E+14,17,31,281900,1,41.8781,-87.6411,22584
1.70312E+14,17,31,220400,2,41.932,-87.7013,22585
1.70312E+14,17,31,241400,1,41.9094,-87.6779,22586
1.70318E+14,17,31,836200,1,41.7879,-87.5991,22587
1.70311E+14,17,31,81401,2,41.8961,-87.62,22588
1.70318E+14,17,31,839100,2,41.8749,-87.6331,22589
1.70318E+14,17,31,843700,1,41.95,-87.69,22590
1.70315E+14,17,31,510100,1,41.72,-87.55,22591
1.70313E+14,17,31,301100,1,41.85,-87.7,22592
1.70312E+14,17,31,161000,2,41.95,-87.73,22593
1.7031E+14,17,31,31300,1,41.97,-87.64,22594
1.7031E+14,17,31,40300,3,41.9722,-87.7028,22595
1.70311E+14,17,31,61800,1,41.9456,-87.6464,22596
1.7031E+14,17,31,40300,3,41.9722,-87.7029,22597
1.7031E+14,17,31,40401,4,41.969,-87.6842,22598
1.70318E+14,17,31,833000,2,41.8868,-87.6596,22599
1.70311E+14,17,31,81700,2,41.8944,-87.6319,22600
1.70311E+14,17,31,61800,1,41.9455,-87.6466,22601
1.7031E+14,17,31,31300,4,41.97,-87.65,22602
1.7031E+14,17,31,40800,1,41.9616,-87.6912,22603
1.70318E+14,17,31,843200,2,41.85,-87.66,22604
1.70311E+14,17,31,140200,2,41.97,-87.71,22605
1.70318E+14,17,31,842900,1,41.86,-87.66,22606
1.70312E+14,17,31,160601,3,41.96,-87.7,22607
1.70312E+14,17,31,240900,1,41.903,-87.6974,22608
1.70311E+14,17,31,51000,1,41.9431,-87.6873,22609
1.70314E+14,17,31,440201,2,41.75,-87.61,22610
1.70318E+14,17,31,831500,1,41.93,-87.79,22611
1.7031E+14,17,31,30706,1,41.98,-87.65,22612
1.70311E+14,17,31,140301,1,41.97,-87.72,22613
1.70317E+14,17,31,660301,1,41.78,-87.7,22614
1.70311E+14,17,31,50300,1,41.96,-87.69,22615
1.70311E+14,17,31,81100,2,41.8971,-87.6287,22616
1.70311E+14,17,31,61800,1,41.9455,-87.6463,22617
1.7031E+14,17,31,40401,4,41.9688,-87.6841,22618
1.7031E+14,17,31,40401,4,41.969,-87.684,22619
1.7031E+14,17,31,30703,1,41.9784,-87.6597,22620
1.7031E+14,17,31,40401,4,41.9689,-87.6841,22621
1.70311E+14,17,31,62000,2,41.9454,-87.6465,22622
1.70313E+14,17,31,320102,1,41.8868,-87.6262,22623
1.70311E+14,17,31,61800,1,41.9456,-87.6465,22624
1.7031E+14,17,31,30703,1,41.9783,-87.6597,22625
1.7031E+14,17,31,40401,4,41.969,-87.6841,22626
1.70311E+14,17,31,81700,2,41.8948,-87.6323,22627
1.70312E+14,17,31,190402,1,41.9384,-87.7724,22628
1.7031E+14,17,31,31300,4,41.9695,-87.6548,22629
1.70318E+14,17,31,830800,3,41.9615,-87.6762,22630
1.70314E+14,17,31,400300,1,41.7935,-87.6158,22631
1.70311E+14,17,31,81100,2,41.8971,-87.629,22632
1.70311E+14,17,31,81100,2,41.8967,-87.6285,22633
1.70317E+14,17,31,710900,2,41.74,-87.64,22634
1.70313E+14,17,31,320102,1,41.8855,-87.6246,22635
